date,tmmx_water_lordville,tmmn_water_lordville,tavg_water_lordville,discharge_lordville,tmmx_water_lordville_src,tmmn_water_lordville_src,tavg_water_lordville_src,discharge_lordville_src
2006-11-27,7.5,6.5,7.0,3018.3144,obs,obs,obs,obs
2006-11-28,8.0,7.0,7.5,2701.6176,obs,obs,obs,obs
2006-11-29,9.0,8.0,8.0,2229.804,obs,obs,obs,obs
2006-11-30,9.5,8.5,9.0,2016.5184,obs,obs,obs,obs
2006-12-01,11.0,9.5,10.5,2391.384,obs,obs,obs,obs
2006-12-02,10.5,6.5,8.0,4162.3008,obs,obs,obs,obs
2006-12-03,6.5,5.5,6.0,3632.3184,obs,obs,obs,obs
2006-12-04,6.0,4.5,5.0,3192.8208,obs,obs,obs,obs
2006-12-05,4.5,3.5,4.0,2850.2712,obs,obs,obs,obs
2006-12-06,4.0,3.0,3.5,2494.7952,obs,obs,obs,obs
2006-12-07,5.0,4.0,4.5,2249.1936,obs,obs,obs,obs
2006-12-08,4.0,1.5,2.5,2081.1504,obs,obs,obs,obs
2006-12-09,3.0,1.5,2.5,1951.8864,obs,obs,obs,obs
2006-12-10,4.0,2.5,3.0,1913.1072,obs,obs,obs,obs
2006-12-11,5.0,3.5,4.0,1854.9384,obs,obs,obs,obs
2006-12-12,5.5,5.0,5.5,1822.6224,obs,obs,obs,obs
2006-12-13,6.0,5.5,6.0,1829.0856,obs,obs,obs,obs
2006-12-14,6.5,6.0,6.0,1893.7176,obs,obs,obs,obs
2006-12-15,6.0,5.5,6.0,1822.6224,obs,obs,obs,obs
2006-12-16,6.0,5.0,5.5,1764.4536,obs,obs,obs,obs
2006-12-17,5.5,4.5,5.0,1719.2112,obs,obs,obs,obs
2006-12-18,6.5,5.5,6.0,1686.8952,obs,obs,obs,obs
2006-12-19,6.0,4.5,5.0,1654.5792000000001,obs,obs,obs,obs
2006-12-20,4.5,3.5,4.0,1615.8,obs,obs,obs,obs
2006-12-21,4.0,3.5,4.0,1589.9472,obs,obs,obs,obs
2006-12-22,4.0,3.5,3.5,1589.9472,obs,obs,obs,obs
2006-12-23,5.5,4.0,4.5,1900.1808,obs,obs,obs,obs
2006-12-24,5.5,5.0,5.5,2003.592,obs,obs,obs,obs
2006-12-25,5.0,3.5,4.0,1712.748,obs,obs,obs,obs
2006-12-26,4.5,3.5,4.0,1984.2024000000001,obs,obs,obs,obs
2006-12-27,4.5,4.0,4.0,2249.1936,obs,obs,obs,obs
2006-12-28,4.5,3.5,4.0,2035.9080000000001,obs,obs,obs,obs
2006-12-29,4.5,4.0,4.0,1842.012,obs,obs,obs,obs
2006-12-30,4.0,3.5,3.5,1615.8,obs,obs,obs,obs
2006-12-31,4.0,3.0,3.5,1383.1248,obs,obs,obs,obs
2007-01-01,4.5,3.5,4.0,1712.748,obs,obs,obs,obs
2007-01-02,5.0,3.5,4.5,2223.3408,obs,obs,obs,obs
2007-01-03,3.5,3.0,3.5,1977.7392,obs,obs,obs,obs
2007-01-04,4.0,2.5,3.0,1861.4016,obs,obs,obs,obs
2007-01-05,5.5,4.0,4.5,1887.2544,obs,obs,obs,obs
2007-01-06,8.0,5.5,7.0,4718.136,obs,obs,obs,obs
2007-01-07,7.5,6.0,6.5,4905.5688,obs,obs,obs,obs
2007-01-08,6.0,5.0,5.5,5971.9968,obs,obs,obs,obs
2007-01-09,5.0,4.0,4.0,5816.88,obs,obs,obs,obs
2007-01-10,4.0,2.0,3.0,4369.1232,obs,obs,obs,obs
2007-01-11,2.0,1.5,2.0,3477.2016,obs,obs,obs,obs
2007-01-12,3.5,2.0,3.0,3050.6304,obs,obs,obs,obs
2007-01-13,5.0,3.5,4.5,2998.9248000000002,obs,obs,obs,obs
2007-01-14,5.0,4.5,5.0,3147.5784,obs,obs,obs,obs
2007-01-15,5.0,4.5,4.5,4323.8808,obs,obs,obs,obs
2007-01-16,4.5,2.5,4.0,6424.4208,obs,obs,obs,obs
2007-01-17,2.5,1.0,1.5,5416.1616,obs,obs,obs,obs
2007-01-18,2.5,1.0,1.5,4795.6944,obs,obs,obs,obs
2007-01-19,3.5,2.5,3.0,4511.3136,obs,obs,obs,obs
2007-01-20,3.0,1.0,2.0,3968.4048000000003,obs,obs,obs,obs
2007-01-21,1.5,0.5,1.0,3270.3792,obs,obs,obs,obs
2007-01-22,2.0,1.0,1.5,2914.9032,obs,obs,obs,obs
2007-01-23,2.5,1.5,2.0,2591.7432,obs,obs,obs,obs
2007-01-24,2.5,2.0,2.5,2320.2888,obs,obs,obs,obs
2007-01-25,2.5,0.5,1.5,2107.0032,obs,obs,obs,obs
2007-01-26,0.5,0.0,0.0,1790.3064,obs,obs,obs,obs
2007-01-27,0.5,0.0,0.0,1848.4752,obs,obs,obs,obs
2007-01-28,2.0,0.5,1.5,1861.4016,obs,obs,obs,obs
2007-01-29,1.5,0.5,1.0,1764.4536,obs,obs,obs,obs
2007-01-30,0.5,0.0,0.0,1661.0424,obs,obs,obs,obs
2007-01-31,1.0,0.5,0.5,1661.0424,obs,obs,obs,obs
2007-02-01,1.5,0.5,1.0,1609.3368,obs,obs,obs,obs
2007-02-02,2.0,1.5,2.0,1622.2632,obs,obs,obs,obs
2007-02-03,2.0,0.5,1.0,1589.9472,obs,obs,obs,obs
2007-02-04,0.5,0.0,0.0,1473.6096,obs,obs,obs,obs
2007-02-05,0.0,0.0,0.0,1408.9776,obs,obs,obs,obs
2007-02-06,0.0,0.0,0.0,1266.7872,obs,obs,obs,obs
2007-02-07,0.0,0.0,0.0,1531.7784,obs,obs,obs,obs
2007-02-08,0.0,0.0,0.0,1570.5576,obs,obs,obs,obs
2007-02-09,0.0,0.0,0.0,1228.008,obs,obs,obs,obs
2007-02-10,0.0,0.0,0.0,924.2376,obs,obs,obs,obs
2007-02-11,0.0,0.0,0.0,672.1728,obs,obs,obs,obs
2007-02-12,0.0,0.0,0.0,584.27328,obs,obs,obs,obs
2007-02-13,0.0,0.0,0.0,548.07936,obs,obs,obs,obs
2007-02-14,0.0,0.0,0.0,463.41144,obs,obs,obs,obs
2007-02-15,0.0,0.0,0.0,618.52824,obs,obs,obs,obs
2007-02-16,0.0,0.0,0.0,866.0688,obs,obs,obs,obs
2007-02-17,0.0,0.0,0.0,1344.3456,obs,obs,obs,obs
2007-02-18,0.0,0.0,0.0,1318.4928,obs,obs,obs,obs
2007-02-19,0.0,0.0,0.0,1182.7656,obs,obs,obs,obs
2007-02-20,0.0,0.0,0.0,1143.9864,obs,obs,obs,obs
2007-02-21,0.0,0.0,0.0,1150.4496,obs,obs,obs,obs
2007-02-22,0.0,0.0,0.0,1137.5232,obs,obs,obs,obs
2007-02-23,0.0,0.0,0.0,1124.5968,obs,obs,obs,obs
2007-02-24,0.0,0.0,0.0,1105.2072,obs,obs,obs,obs
2007-02-25,0.0,0.0,0.0,1098.744,obs,obs,obs,obs
2007-02-26,0.0,0.0,0.0,1085.8176,obs,obs,obs,obs
2007-02-27,0.0,0.0,0.0,917.7744,obs,obs,obs,obs
2007-02-28,0.5,0.0,0.0,736.8048,obs,obs,obs,obs
2007-03-01,1.0,0.5,0.5,672.1728,obs,obs,obs,obs
2007-03-02,2.0,0.5,1.0,782.0472,obs,obs,obs,obs
2007-03-03,1.5,0.5,1.0,1441.2936,obs,obs,obs,obs
2007-03-04,1.5,0.5,1.0,1234.4712,obs,obs,obs,obs
2007-03-05,1.0,0.0,0.5,1040.5752,obs,obs,obs,obs
2007-03-06,0.5,0.0,0.0,872.532,obs,obs,obs,obs
2007-03-07,0.0,0.0,0.0,1202.1552,obs,obs,obs,obs
2007-03-08,0.0,0.0,0.0,1260.324,obs,obs,obs,obs
2007-03-09,0.5,0.0,0.0,1202.1552,obs,obs,obs,obs
2007-03-10,1.0,0.0,0.5,1137.5232,obs,obs,obs,obs
2007-03-11,2.0,1.0,1.5,1085.8176,obs,obs,obs,obs
2007-03-12,2.5,0.5,1.5,937.164,obs,obs,obs,obs
2007-03-13,3.0,1.0,2.0,1053.5016,obs,obs,obs,obs
2007-03-14,2.5,1.0,1.5,1699.8216,obs,obs,obs,obs
2007-03-15,1.0,0.0,0.5,7561.944,obs,obs,obs,obs
2007-03-16,0.5,0.0,0.5,6592.464,obs,obs,obs,obs
2007-03-17,0.5,0.0,0.0,4136.448,obs,obs,obs,obs
2007-03-18,2.0,0.0,1.0,3309.1584000000003,obs,obs,obs,obs
2007-03-19,2.0,0.5,1.0,2662.8384,obs,obs,obs,obs
2007-03-20,3.5,1.0,2.0,2591.7432,obs,obs,obs,obs
2007-03-21,3.5,1.0,2.5,2384.9208,obs,obs,obs,obs
2007-03-22,5.5,3.0,4.0,2475.4056,obs,obs,obs,obs
2007-03-23,4.5,3.0,3.5,4485.4608,obs,obs,obs,obs
2007-03-24,3.5,2.0,3.0,4724.5992,obs,obs,obs,obs
2007-03-25,3.5,2.5,3.0,7820.472,obs,obs,obs,obs
2007-03-26,4.0,2.5,3.0,7885.104,obs,obs,obs,obs
2007-03-27,4.5,3.0,3.5,10728.912,obs,obs,obs,obs
2007-03-28,5.0,3.5,4.0,13055.664,obs,obs,obs,obs
2007-03-29,4.5,2.5,3.5,11310.6,obs,obs,obs,obs
2007-03-30,4.5,2.5,3.5,8854.584,obs,obs,obs,obs
2007-03-31,5.0,2.5,4.0,7368.048,obs,obs,obs,obs
2007-04-01,4.5,3.0,3.5,6366.252,obs,obs,obs,obs
2007-04-02,6.0,3.5,4.5,5493.72,obs,obs,obs,obs
2007-04-03,7.5,4.5,6.0,4653.504,obs,obs,obs,obs
2007-04-04,7.0,4.0,5.0,4252.7856,obs,obs,obs,obs
2007-04-05,4.0,3.5,4.0,4375.5864,obs,obs,obs,obs
2007-04-06,3.5,2.0,2.5,3813.288,obs,obs,obs,obs
2007-04-07,3.0,1.5,2.5,3315.6216,obs,obs,obs,obs
2007-04-08,3.0,2.0,2.5,2914.9032,obs,obs,obs,obs
2007-04-09,3.0,2.0,2.5,2591.7432,obs,obs,obs,obs
2007-04-10,4.5,2.0,3.0,2359.068,obs,obs,obs,obs
2007-04-11,6.0,2.5,4.5,2178.0984,obs,obs,obs,obs
2007-04-12,5.5,4.0,4.5,2287.9728,obs,obs,obs,obs
2007-04-13,4.5,3.5,4.0,2611.1328,obs,obs,obs,obs
2007-04-14,5.0,3.0,4.0,2423.7,obs,obs,obs,obs
2007-04-15,5.0,3.5,4.0,3179.8944,obs,obs,obs,obs
2007-04-16,3.5,2.0,2.5,13960.512,obs,obs,obs,obs
2007-04-17,4.0,2.5,3.0,13701.984,obs,obs,obs,obs
2007-04-18,4.5,3.5,4.0,12086.184,obs,obs,obs,obs
2007-04-19,6.0,4.0,4.5,11375.232,obs,obs,obs,obs
2007-04-20,7.0,4.0,5.5,11116.704,obs,obs,obs,obs
2007-04-21,7.5,4.5,6.0,9759.432,obs,obs,obs,obs
2007-04-22,8.0,5.0,6.5,7949.736,obs,obs,obs,obs
2007-04-23,9.0,5.5,7.5,6721.728,obs,obs,obs,obs
2007-04-24,9.0,7.5,8.0,5713.4688,obs,obs,obs,obs
2007-04-25,8.0,5.5,6.5,5015.4432,obs,obs,obs,obs
2007-04-26,8.5,5.5,7.0,4782.768,obs,obs,obs,obs
2007-04-27,8.0,7.0,7.0,3955.4784,obs,obs,obs,obs
2007-04-28,8.0,7.0,7.5,3515.9808,obs,obs,obs,obs
2007-04-29,9.0,7.0,8.0,3199.284,obs,obs,obs,obs
2007-04-30,11.0,7.5,9.0,2843.808,obs,obs,obs,obs
2007-05-01,10.0,8.5,9.0,2501.2584,obs,obs,obs,obs
2007-05-02,11.0,8.0,9.5,2352.6048,obs,obs,obs,obs
2007-05-03,11.5,8.5,10.0,1984.2024000000001,obs,obs,obs,obs
2007-05-04,12.5,9.0,11.0,1525.3152,obs,obs,obs,obs
2007-05-05,13.5,10.0,11.5,1228.008,obs,obs,obs,obs
2007-05-06,14.0,10.0,12.0,975.9432,obs,obs,obs,obs
2007-05-07,15.0,11.0,13.0,846.6792,obs,obs,obs,obs
2007-05-08,17.0,12.5,15.0,756.1944,obs,obs,obs,obs
2007-05-09,18.5,14.5,16.5,698.0256,obs,obs,obs,obs
2007-05-10,19.5,17.0,18.0,730.3416,obs,obs,obs,obs
2007-05-11,19.5,16.5,18.0,1279.7136,obs,obs,obs,obs
2007-05-12,18.5,16.5,17.5,1195.692,obs,obs,obs,obs
2007-05-13,17.0,14.5,16.0,963.0168,obs,obs,obs,obs
2007-05-14,16.5,13.0,15.0,853.1424,obs,obs,obs,obs
2007-05-15,18.5,14.5,16.5,782.0472,obs,obs,obs,obs
2007-05-16,18.0,16.0,17.0,801.4368000000001,obs,obs,obs,obs
2007-05-17,16.0,14.5,15.0,937.164,obs,obs,obs,obs
2007-05-18,14.5,13.0,13.5,788.5104,obs,obs,obs,obs
2007-05-19,13.0,12.0,12.5,736.8048,obs,obs,obs,obs
2007-05-20,14.0,11.5,13.0,775.5840000000001,obs,obs,obs,obs
2007-05-21,16.0,12.5,14.0,749.7312000000001,obs,obs,obs,obs
2007-05-22,17.5,13.0,15.5,685.0992,obs,obs,obs,obs
2007-05-23,18.5,15.0,17.0,643.73472,obs,obs,obs,obs
2007-05-24,21.5,17.0,19.5,612.06504,obs,obs,obs,obs
2007-05-25,23.0,19.0,21.0,623.0524800000001,obs,obs,obs,obs
2007-05-26,22.0,20.0,21.0,624.34512,obs,obs,obs,obs
2007-05-27,21.5,18.5,20.0,581.04168,obs,obs,obs,obs
2007-05-28,23.0,19.5,21.0,604.95552,obs,obs,obs,obs
2007-05-29,22.5,19.0,21.0,577.16376,obs,obs,obs,obs
2007-05-30,23.0,19.0,21.0,543.55512,obs,obs,obs,obs
2007-05-31,24.0,20.0,22.0,515.11704,obs,obs,obs,obs
2007-06-01,25.0,22.0,23.5,562.94472,obs,obs,obs,obs
2007-06-02,23.5,21.0,22.5,612.06504,obs,obs,obs,obs
2007-06-03,22.5,19.0,20.5,730.3416,obs,obs,obs,obs
2007-06-04,19.0,18.5,19.0,652.7832,obs,obs,obs,obs
2007-06-05,21.0,18.0,19.5,652.7832,obs,obs,obs,obs
2007-06-06,19.5,17.0,18.5,579.74904,obs,obs,obs,obs
2007-06-07,20.5,16.0,18.5,514.47072,obs,obs,obs,obs
2007-06-08,23.0,18.5,20.5,626.9304,obs,obs,obs,obs
2007-06-09,23.0,20.0,21.5,698.0256,obs,obs,obs,obs
2007-06-10,22.5,19.5,21.0,612.71136,obs,obs,obs,obs
2007-06-11,23.5,20.0,21.5,578.4564,obs,obs,obs,obs
2007-06-12,23.0,20.5,22.0,571.9932,obs,obs,obs,obs
2007-06-13,23.0,21.0,22.0,579.74904,obs,obs,obs,obs
2007-06-14,22.0,19.5,20.5,542.9088,obs,obs,obs,obs
2007-06-15,21.0,18.0,19.5,659.2464,obs,obs,obs,obs
2007-06-16,20.0,17.0,18.5,710.952,obs,obs,obs,obs
2007-06-17,20.5,17.0,18.5,612.71136,obs,obs,obs,obs
2007-06-18,23.5,19.5,21.5,545.49408,obs,obs,obs,obs
2007-06-19,22.5,20.0,21.5,630.162,obs,obs,obs,obs
2007-06-20,21.5,18.0,19.5,2475.4056,obs,obs,obs,obs
2007-06-21,20.0,17.0,18.5,1072.8912,obs,obs,obs,obs
2007-06-22,20.0,18.0,19.0,704.4888,obs,obs,obs,obs
2007-06-23,20.0,16.5,18.5,646.32,obs,obs,obs,obs
2007-06-24,20.5,16.5,18.5,581.04168,obs,obs,obs,obs
2007-06-25,22.0,19.0,20.5,580.39536,obs,obs,obs,obs
2007-06-26,23.0,19.5,21.5,685.0992,obs,obs,obs,obs
2007-06-27,22.5,20.0,20.666666666666668,794.9736,obs,obs,linear_interpolation,obs
2007-06-28,21.5,19.0,19.833333333333332,866.0688,linear_interpolation,obs,linear_interpolation,obs
2007-06-29,20.5,17.5,19.0,723.8784,obs,obs,obs,obs
2007-06-30,21.0,18.0,19.5,691.5624,obs,obs,obs,obs
2007-07-01,20.5,17.0,18.5,736.8048,obs,obs,obs,obs
2007-07-02,18.0,15.5,16.5,723.8784,obs,obs,obs,obs
2007-07-03,19.0,15.0,17.0,591.3828,obs,obs,obs,obs
2007-07-04,18.0,16.5,17.0,489.91056000000003,obs,obs,obs,obs
2007-07-05,19.0,16.0,17.5,678.636,obs,obs,obs,obs
2007-07-06,22.0,18.5,20.0,698.0256,obs,obs,obs,obs
2007-07-07,23.0,20.0,21.5,617.88192,obs,obs,obs,obs
2007-07-08,23.5,20.5,22.0,631.45464,obs,obs,obs,obs
2007-07-09,25.0,21.0,23.0,637.27152,obs,obs,obs,obs
2007-07-10,25.0,22.0,23.5,652.7832,obs,obs,obs,obs
2007-07-11,23.5,19.0,21.0,678.636,obs,obs,obs,obs
2007-07-12,21.0,17.0,19.0,630.80832,obs,obs,obs,obs
2007-07-13,22.0,18.5,20.5,645.02736,obs,obs,obs,obs
2007-07-14,22.0,19.5,20.5,659.2464,obs,obs,obs,obs
2007-07-15,21.0,19.0,20.0,619.17456,obs,obs,obs,obs
2007-07-16,22.0,18.5,20.5,532.56768,obs,obs,obs,obs
2007-07-17,23.0,19.5,21.5,501.54432,obs,obs,obs,obs
2007-07-18,22.5,20.5,21.0,524.81184,obs,obs,obs,obs
2007-07-19,20.5,18.5,19.0,513.8244,obs,obs,obs,obs
2007-07-20,20.5,18.0,19.5,465.3504,obs,obs,obs,obs
2007-07-21,22.0,18.0,20.0,546.1404,obs,obs,obs,obs
2007-07-22,21.0,17.5,19.5,593.32176,obs,obs,obs,obs
2007-07-23,20.0,17.0,18.0,447.89976,obs,obs,obs,obs
2007-07-24,20.0,16.5,18.0,672.1728,obs,obs,obs,obs
2007-07-25,22.5,19.0,20.5,559.0668000000001,obs,obs,obs,obs
2007-07-26,24.5,21.0,22.5,501.54432,obs,obs,obs,obs
2007-07-27,23.5,22.0,23.0,562.94472,obs,obs,obs,obs
2007-07-28,22.5,20.0,21.0,859.6056,obs,obs,obs,obs
2007-07-29,24.0,20.5,22.0,788.5104,obs,obs,obs,obs
2007-07-30,24.0,21.5,23.0,736.8048,obs,obs,obs,obs
2007-07-31,23.5,20.0,22.0,749.7312000000001,obs,obs,obs,obs
2007-08-01,24.0,20.5,22.5,665.7096,obs,obs,obs,obs
2007-08-02,24.5,21.0,22.5,611.41872,obs,obs,obs,obs
2007-08-03,24.0,21.5,22.5,628.22304,obs,obs,obs,obs
2007-08-04,22.5,19.5,21.0,730.3416,obs,obs,obs,obs
2007-08-05,21.5,18.5,20.0,665.7096,obs,obs,obs,obs
2007-08-06,21.0,20.0,20.5,558.42048,obs,obs,obs,obs
2007-08-07,21.0,19.0,20.0,555.18888,obs,obs,obs,obs
2007-08-08,23.0,19.5,21.0,853.1424,obs,obs,obs,obs
2007-08-09,23.0,21.0,22.0,730.3416,obs,obs,obs,obs
2007-08-10,22.5,19.0,20.5,775.5840000000001,obs,obs,obs,obs
2007-08-11,21.5,17.5,19.5,924.2376,obs,obs,obs,obs
2007-08-12,23.0,19.5,21.5,730.3416,obs,obs,obs,obs
2007-08-13,23.5,21.5,22.5,685.0992,obs,obs,obs,obs
2007-08-14,22.0,19.5,21.0,645.02736,obs,obs,obs,obs
2007-08-15,21.0,19.0,20.0,595.90704,obs,obs,obs,obs
2007-08-16,22.0,19.0,20.5,551.95728,obs,obs,obs,obs
2007-08-17,22.0,20.0,21.0,665.7096,obs,obs,obs,obs
2007-08-18,20.0,16.5,18.0,788.5104,obs,obs,obs,obs
2007-08-19,18.0,16.0,17.0,635.97888,obs,obs,obs,obs
2007-08-20,17.5,16.5,17.0,577.16376,obs,obs,obs,obs
2007-08-21,16.5,14.5,15.0,588.1512,obs,obs,obs,obs
2007-08-22,15.0,14.5,14.5,561.65208,obs,obs,obs,obs
2007-08-23,17.0,15.0,16.0,493.78848,obs,obs,obs,obs
2007-08-24,21.0,17.0,19.0,515.11704,obs,obs,obs,obs
2007-08-25,23.0,20.0,21.5,632.10096,obs,obs,obs,obs
2007-08-26,22.5,20.0,21.0,628.22304,obs,obs,obs,obs
2007-08-27,21.5,18.5,20.0,586.85856,obs,obs,obs,obs
2007-08-28,22.0,19.5,20.5,547.43304,obs,obs,obs,obs
2007-08-29,22.0,19.0,20.5,539.6772,obs,obs,obs,obs
2007-08-30,22.5,20.0,21.0,547.43304,obs,obs,obs,obs
2007-08-31,21.5,17.0,19.5,685.0992,obs,obs,obs,obs
2007-09-01,17.0,14.5,15.5,814.3632,obs,obs,obs,obs
2007-09-02,16.5,14.0,15.5,782.0472,obs,obs,obs,obs
2007-09-03,17.5,14.0,16.0,672.1728,obs,obs,obs,obs
2007-09-04,20.0,16.5,18.0,548.72568,obs,obs,obs,obs
2007-09-05,19.0,17.5,18.0,562.2984,obs,obs,obs,obs
2007-09-06,19.0,16.0,17.5,584.9196000000001,obs,obs,obs,obs
2007-09-07,20.5,17.5,19.0,606.89448,obs,obs,obs,obs
2007-09-08,20.0,18.5,19.0,659.2464,obs,obs,obs,obs
2007-09-09,19.0,17.5,18.5,678.636,obs,obs,obs,obs
2007-09-10,19.5,18.5,19.0,522.22656,obs,obs,obs,obs
2007-09-11,18.5,16.0,17.5,710.952,obs,obs,obs,obs
2007-09-12,17.5,15.5,16.5,930.7008,obs,obs,obs,obs
2007-09-13,18.0,15.5,16.5,652.7832,obs,obs,obs,obs
2007-09-14,17.0,16.0,16.5,577.81008,obs,obs,obs,obs
2007-09-15,16.5,13.5,15.0,904.848,obs,obs,obs,obs
2007-09-16,14.0,12.0,13.0,840.216,obs,obs,obs,obs
2007-09-17,15.5,12.5,14.0,603.01656,obs,obs,obs,obs
2007-09-18,16.5,13.5,15.0,581.688,obs,obs,obs,obs
2007-09-19,17.0,14.0,15.5,569.40792,obs,obs,obs,obs
2007-09-20,18.0,15.5,16.5,574.57848,obs,obs,obs,obs
2007-09-21,19.0,16.5,17.5,608.18712,obs,obs,obs,obs
2007-09-22,18.0,16.0,17.0,723.8784,obs,obs,obs,obs
2007-09-23,16.5,14.5,15.5,704.4888,obs,obs,obs,obs
2007-09-24,17.5,14.5,16.0,568.11528,obs,obs,obs,obs
2007-09-25,17.5,15.0,16.0,572.6395200000001,obs,obs,obs,obs
2007-09-26,18.5,16.0,17.0,672.1728,obs,obs,obs,obs
2007-09-27,17.0,15.5,16.5,756.1944,obs,obs,obs,obs
2007-09-28,16.5,15.0,16.0,820.8264,obs,obs,obs,obs
2007-09-29,15.5,14.0,14.5,872.532,obs,obs,obs,obs
2007-09-30,15.0,13.0,14.0,853.1424,obs,obs,obs,obs
2007-10-01,14.2,13.3,13.7,878.9952,obs,obs,obs,obs
2007-10-02,14.1,12.9,13.4,866.0688,obs,obs,obs,obs
2007-10-03,15.1,13.5,14.2,878.9952,obs,obs,obs,obs
2007-10-04,15.6,14.4,15.1,878.9952,obs,obs,obs,obs
2007-10-05,15.7,14.5,15.2,917.7744,obs,obs,obs,obs
2007-10-06,16.4,14.7,15.6,950.0904,obs,obs,obs,obs
2007-10-07,16.5,15.7,16.1,969.48,obs,obs,obs,obs
2007-10-08,17.6,15.1,16.3,969.48,obs,obs,obs,obs
2007-10-09,17.8,16.8,17.1,891.9216,obs,obs,obs,obs
2007-10-10,17.9,16.2,17.0,1040.5752,obs,obs,obs,obs
2007-10-11,17.4,14.8,16.1,975.9432,obs,obs,obs,obs
2007-10-12,14.8,12.6,13.8,1441.2936,obs,obs,obs,obs
2007-10-13,12.6,11.3,11.9,911.3112,obs,obs,obs,obs
2007-10-14,11.5,10.7,11.1,710.952,obs,obs,obs,obs
2007-10-15,12.2,11.0,11.5,601.72392,obs,obs,obs,obs
2007-10-16,13.1,11.0,12.0,526.7508,obs,obs,obs,obs
2007-10-17,13.9,12.1,12.9,469.87464,obs,obs,obs,obs
2007-10-18,15.0,13.2,14.1,490.55688,obs,obs,obs,obs
2007-10-19,16.3,15.0,15.6,402.65736,obs,obs,obs,obs
2007-10-20,16.2,14.5,15.6,1118.1336000000001,obs,obs,obs,obs
2007-10-21,14.8,13.1,14.1,1124.5968,obs,obs,obs,obs
2007-10-22,14.7,12.9,13.9,762.6576,obs,obs,obs,obs
2007-10-23,14.8,14.0,14.4,659.2464,obs,obs,obs,obs
2007-10-24,14.6,13.4,14.0,1027.6488,obs,obs,obs,obs
2007-10-25,14.0,12.5,13.2,1163.376,obs,obs,obs,obs
2007-10-26,13.0,11.5,11.9,982.4064,obs,obs,obs,obs
2007-10-27,12.4,11.4,11.8,3082.9464,obs,obs,obs,obs
2007-10-28,12.3,9.9,11.3,5442.0144,obs,obs,obs,obs
2007-10-29,9.9,8.8,9.3,2856.7344,obs,obs,obs,obs
2007-10-30,9.4,7.9,8.7,2010.0552,obs,obs,obs,obs
2007-10-31,9.9,8.2,9.1,1577.0208,obs,obs,obs,obs
2007-11-01,9.7,8.9,9.3,1312.0296,obs,obs,obs,obs
2007-11-02,9.1,7.6,8.4,1118.1336000000001,obs,obs,obs,obs
2007-11-03,8.3,6.9,7.5,969.48,obs,obs,obs,obs
2007-11-04,7.3,6.3,6.9,872.532,obs,obs,obs,obs
2007-11-05,7.8,6.3,7.1,794.9736,obs,obs,obs,obs
2007-11-06,8.3,7.7,7.9,891.9216,obs,obs,obs,obs
2007-11-07,7.7,6.0,6.9,1111.6704,obs,obs,obs,obs
2007-11-08,6.0,4.5,5.1,885.4584,obs,obs,obs,obs
2007-11-09,5.2,4.3,4.9,801.4368000000001,obs,obs,obs,obs
2007-11-10,5.6,4.8,5.1,782.0472,obs,obs,obs,obs
2007-11-11,4.9,3.7,4.4,769.1208,obs,obs,obs,obs
2007-11-12,4.5,4.0,4.2,717.4152,obs,obs,obs,obs
2007-11-13,6.5,4.5,5.5,924.2376,obs,obs,obs,obs
2007-11-14,6.9,5.7,6.2,1176.3024,obs,obs,obs,obs
2007-11-15,7.2,6.9,7.1,3768.0456,obs,obs,obs,obs
2007-11-16,6.9,5.3,6.2,5454.9408,obs,obs,obs,obs
2007-11-17,5.3,4.4,4.8,3231.6,obs,obs,obs,obs
2007-11-18,5.1,4.4,4.7,2307.3624,obs,obs,obs,obs
2007-11-19,4.8,4.4,4.6,1848.4752,obs,obs,obs,obs
2007-11-20,5.0,4.5,4.7,1822.6224,obs,obs,obs,obs
2007-11-21,6.7,5.0,5.8,2139.3192,obs,obs,obs,obs
2007-11-22,8.1,6.7,7.4,1835.5488,obs,obs,obs,obs
2007-11-23,7.2,3.8,5.5,1609.3368,obs,obs,obs,obs
2007-11-24,3.8,2.2,2.8,1421.904,obs,obs,obs,obs
2007-11-25,2.8,1.8,2.4,1299.1032,obs,obs,obs,obs
2007-11-26,4.1,2.6,3.1,1641.6528,obs,obs,obs,obs
2007-11-27,5.7,4.1,5.1,4731.0624,obs,obs,obs,obs
2007-11-28,5.2,4.1,4.6,3535.3704000000002,obs,obs,obs,obs
2007-11-29,4.4,3.7,4.0,2604.6696,obs,obs,obs,obs
2007-11-30,4.0,3.2,3.5,2081.1504,obs,obs,obs,obs
2007-12-01,3.2,0.9,2.0,1706.2848,obs,obs,obs,obs
2007-12-02,0.9,0.1,0.3,1447.7568,obs,obs,obs,obs
2007-12-03,1.2,0.1,0.6,1583.484,obs,obs,obs,obs
2007-12-04,1.1,0.3,0.7,1615.8,obs,obs,obs,obs
2007-12-05,0.3,0.1,0.2,1350.8088,obs,obs,obs,obs
2007-12-06,0.2,0.1,0.1,1182.7656,obs,obs,obs,obs
2007-12-07,0.2,0.1,0.1,1085.8176,obs,obs,obs,obs
2007-12-08,0.2,0.1,0.1,1014.7224,obs,obs,obs,obs
2007-12-09,0.2,0.1,0.2,956.5536,obs,obs,obs,obs
2007-12-10,1.1,0.1,0.4,917.7744,obs,obs,obs,obs
2007-12-11,1.8,1.1,1.4,924.2376,obs,obs,obs,obs
