date,tmmx_water_cannonsville,tmmn_water_cannonsville,tavg_water_cannonsville,discharge_cannonsville,tmmx_water_cannonsville_src,tmmn_water_cannonsville_src,tavg_water_cannonsville_src,discharge_cannonsville_src
1964-09-27,16.0,13.5,,13.57272,obs,obs,linear_interpolation,obs
1964-09-28,14.5,12.0,,14.86536,obs,obs,linear_interpolation,obs
1964-09-29,13.5,13.5,,15.51168,obs,obs,linear_interpolation,obs
1964-09-30,14.0,12.0,,15.51168,obs,obs,linear_interpolation,obs
1964-10-01,16.0,11.5,,15.51168,obs,obs,linear_interpolation,obs
1964-10-02,13.5,13.0,,15.51168,obs,obs,linear_interpolation,obs
1964-10-03,15.5,11.5,,21.32856,obs,obs,linear_interpolation,obs
1964-10-04,14.5,11.0,,22.6212,obs,obs,linear_interpolation,obs
1964-10-05,11.0,10.0,,20.68224,obs,obs,linear_interpolation,obs
1964-10-06,13.5,9.5,,19.3896,obs,obs,linear_interpolation,obs
1964-10-07,13.0,9.0,,18.09696,obs,obs,linear_interpolation,obs
1964-10-08,13.0,8.5,,17.45064,obs,obs,linear_interpolation,obs
1964-10-09,10.0,9.0,,17.45064,obs,obs,linear_interpolation,obs
1964-10-10,9.5,7.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-11,10.5,6.5,,16.80432,obs,obs,linear_interpolation,obs
1964-10-12,11.0,6.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-13,9.0,8.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-14,11.5,8.0,,16.158,obs,obs,linear_interpolation,obs
1964-10-15,12.0,6.5,,16.158,obs,obs,linear_interpolation,obs
1964-10-16,12.0,8.0,,16.158,obs,obs,linear_interpolation,obs
1964-10-17,11.0,9.0,,16.158,obs,obs,linear_interpolation,obs
1964-10-18,14.0,10.0,,16.158,obs,obs,linear_interpolation,obs
1964-10-19,10.0,9.5,,16.80432,obs,obs,linear_interpolation,obs
1964-10-20,10.0,9.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-21,10.0,8.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-22,8.5,7.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-23,8.0,6.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-24,7.0,6.0,,16.158,obs,obs,linear_interpolation,obs
1964-10-25,10.0,6.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-26,10.0,6.0,,16.158,obs,obs,linear_interpolation,obs
1964-10-27,9.0,6.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-28,9.0,6.5,,16.80432,obs,obs,linear_interpolation,obs
1964-10-29,8.5,7.0,,16.80432,obs,obs,linear_interpolation,obs
1964-10-30,9.0,5.5,,16.80432,obs,obs,linear_interpolation,obs
1964-10-31,8.5,5.5,,16.80432,obs,obs,linear_interpolation,obs
1964-11-01,9.0,5.0,,16.158,obs,obs,linear_interpolation,obs
1964-11-02,8.5,5.5,,16.158,obs,obs,linear_interpolation,obs
1964-11-03,9.0,6.0,,16.158,obs,obs,linear_interpolation,obs
1964-11-04,9.0,5.5,,16.158,obs,obs,linear_interpolation,obs
1964-11-05,6.0,5.5,,16.158,obs,obs,linear_interpolation,obs
1964-11-06,6.0,6.0,,16.80432,obs,obs,linear_interpolation,obs
1964-11-07,8.0,5.5,,17.45064,obs,obs,linear_interpolation,obs
1964-11-08,8.5,6.0,,18.09696,obs,obs,linear_interpolation,obs
1964-11-09,8.5,6.0,,18.09696,obs,obs,linear_interpolation,obs
1964-11-10,9.5,7.0,,17.45064,obs,obs,linear_interpolation,obs
1964-11-11,8.0,7.0,,17.45064,obs,obs,linear_interpolation,obs
1964-11-12,9.0,7.0,,16.80432,obs,obs,linear_interpolation,obs
1964-11-13,9.5,8.0,,16.158,obs,obs,linear_interpolation,obs
1964-11-14,8.0,6.0,,16.158,obs,obs,linear_interpolation,obs
1964-11-15,8.0,5.5,,15.51168,obs,obs,linear_interpolation,obs
1964-11-16,7.0,6.5,,16.158,obs,obs,linear_interpolation,obs
1964-11-17,7.0,6.0,,17.45064,obs,obs,linear_interpolation,obs
1964-11-18,6.0,5.0,,17.45064,obs,obs,linear_interpolation,obs
1964-11-19,5.0,4.5,,18.74328,obs,obs,linear_interpolation,obs
1964-11-20,5.5,4.5,,21.97488,obs,obs,linear_interpolation,obs
1964-11-21,4.5,2.0,,23.91384,obs,obs,linear_interpolation,obs
1964-11-22,3.0,2.0,,18.09696,obs,obs,linear_interpolation,obs
1964-11-23,3.5,2.0,,17.45064,obs,obs,linear_interpolation,obs
1964-11-24,3.5,2.0,,21.32856,obs,obs,linear_interpolation,obs
1964-11-25,4.0,2.0,,25.20648,obs,obs,linear_interpolation,obs
1964-11-26,4.0,4.0,,34.25496,obs,obs,linear_interpolation,obs
1964-11-27,4.0,3.0,,39.42552,obs,obs,linear_interpolation,obs
1964-11-28,3.5,3.0,,38.7792,obs,obs,linear_interpolation,obs
1964-11-29,4.0,3.0,,33.60864,obs,obs,linear_interpolation,obs
1964-11-30,3.0,1.0,,32.96232,obs,obs,linear_interpolation,obs
1964-12-01,1.0,0.5,,25.852800000000002,obs,obs,linear_interpolation,obs
1964-12-02,0.5,0.5,,20.03592,obs,obs,linear_interpolation,obs
1964-12-03,0.5,0.5,,23.26752,obs,obs,linear_interpolation,obs
1964-12-04,0.5,0.5,,30.37704,obs,obs,linear_interpolation,obs
1964-12-05,0.5,0.5,,52.35192,obs,obs,linear_interpolation,obs
1964-12-06,0.5,0.5,,76.26576,obs,obs,linear_interpolation,obs
1964-12-07,0.5,0.5,,81.43632,obs,obs,linear_interpolation,obs
1964-12-08,0.5,0.5,,74.3268,obs,obs,linear_interpolation,obs
1964-12-09,0.5,0.5,,62.69304,obs,obs,linear_interpolation,obs
1964-12-10,0.5,0.5,,58.81512,obs,obs,linear_interpolation,obs
1964-12-11,0.5,0.0,,54.9372,obs,obs,linear_interpolation,obs
1964-12-12,0.0,0.0,,73.68048,obs,obs,linear_interpolation,obs
1964-12-13,0.0,0.0,,88.54584,obs,obs,linear_interpolation,obs
1964-12-14,0.0,0.0,,91.77744,obs,obs,linear_interpolation,obs
1964-12-15,0.0,0.0,,93.07008,obs,obs,linear_interpolation,obs
1964-12-16,0.5,0.0,,93.71640000000001,obs,obs,linear_interpolation,obs
1964-12-17,0.5,0.5,,93.71640000000001,obs,obs,linear_interpolation,obs
1964-12-18,0.5,0.5,,94.36272,obs,obs,linear_interpolation,obs
1964-12-19,0.5,0.5,,94.36272,obs,obs,linear_interpolation,obs
1964-12-20,1.0,0.5,,94.36272,obs,obs,linear_interpolation,obs
1964-12-21,1.0,1.0,,93.71640000000001,obs,obs,linear_interpolation,obs
1964-12-22,1.0,1.0,,93.71640000000001,obs,obs,linear_interpolation,obs
1964-12-23,1.0,1.0,,93.71640000000001,obs,obs,linear_interpolation,obs
1964-12-24,1.0,1.0,,93.07008,obs,obs,linear_interpolation,obs
1964-12-25,1.5,1.0,,93.07008,obs,obs,linear_interpolation,obs
1964-12-26,1.5,1.5,,94.36272,obs,obs,linear_interpolation,obs
1964-12-27,1.5,1.0,,101.47224,obs,obs,linear_interpolation,obs
1964-12-28,1.0,1.0,,112.45968,obs,obs,linear_interpolation,obs
1964-12-29,2.0,1.0,,142.1904,obs,obs,linear_interpolation,obs
1964-12-30,2.0,2.0,,143.48304,obs,obs,linear_interpolation,obs
1964-12-31,2.0,1.5,,147.36096,obs,obs,linear_interpolation,obs
1965-01-01,1.5,1.5,,147.36096,obs,obs,linear_interpolation,obs
1965-01-02,1.5,1.5,,151.23888,obs,obs,linear_interpolation,obs
1965-01-03,1.5,1.0,,151.23888,obs,obs,linear_interpolation,obs
1965-01-04,1.0,1.0,,151.23888,obs,obs,linear_interpolation,obs
1965-01-05,1.0,1.0,,142.1904,obs,obs,linear_interpolation,obs
1965-01-06,1.0,0.5,,127.32504,obs,obs,linear_interpolation,obs
1965-01-07,0.5,0.5,,120.86184,obs,obs,linear_interpolation,obs
1965-01-08,0.5,0.5,,118.27656,obs,obs,linear_interpolation,obs
1965-01-09,0.5,0.5,,119.5692,obs,obs,linear_interpolation,obs
1965-01-10,0.5,0.5,,124.09344,obs,obs,linear_interpolation,obs
1965-01-11,0.5,0.5,,124.09344,obs,obs,linear_interpolation,obs
1965-01-12,0.5,0.5,,125.38608,obs,obs,linear_interpolation,obs
1965-01-13,0.5,0.5,,126.67872,obs,obs,linear_interpolation,obs
1965-01-14,0.5,0.0,,126.67872,obs,obs,linear_interpolation,obs
1965-01-15,0.0,0.0,,125.38608,obs,obs,linear_interpolation,obs
1965-01-16,0.0,0.0,,124.09344,obs,obs,linear_interpolation,obs
1965-01-17,0.0,0.0,,124.09344,obs,obs,linear_interpolation,obs
1965-01-18,0.0,0.0,,124.09344,obs,obs,linear_interpolation,obs
1965-01-19,0.0,0.0,,122.8008,obs,obs,linear_interpolation,obs
1965-01-20,0.0,0.0,,124.09344,obs,obs,linear_interpolation,obs
1965-01-21,0.0,0.0,,122.8008,obs,obs,linear_interpolation,obs
1965-01-22,0.0,0.0,,120.86184,obs,obs,linear_interpolation,obs
1965-01-23,0.0,0.0,,120.86184,obs,obs,linear_interpolation,obs
1965-01-24,0.0,0.0,,119.5692,obs,obs,linear_interpolation,obs
1965-01-25,0.0,0.0,,118.27656,obs,obs,linear_interpolation,obs
1965-01-26,0.0,0.0,,118.27656,obs,obs,linear_interpolation,obs
1965-01-27,0.0,0.0,,115.69128,obs,obs,linear_interpolation,obs
1965-01-28,0.0,0.0,,115.69128,obs,obs,linear_interpolation,obs
1965-01-29,0.0,0.0,,113.75232,obs,obs,linear_interpolation,obs
1965-01-30,0.0,0.0,,112.45968,obs,obs,linear_interpolation,obs
1965-01-31,0.0,0.0,,113.75232,obs,obs,linear_interpolation,obs
1965-02-01,0.0,0.0,,112.45968,obs,obs,linear_interpolation,obs
1965-02-02,0.0,0.0,,112.45968,obs,obs,linear_interpolation,obs
1965-02-03,0.0,0.0,,112.45968,obs,obs,linear_interpolation,obs
1965-02-04,0.0,0.0,,112.45968,obs,obs,linear_interpolation,obs
1965-02-05,0.0,0.0,,112.45968,obs,obs,linear_interpolation,obs
1965-02-06,0.0,0.0,,112.45968,obs,obs,linear_interpolation,obs
1965-02-07,0.0,0.0,,114.39864,obs,obs,linear_interpolation,obs
1965-02-08,0.0,0.0,,120.86184,obs,obs,linear_interpolation,obs
1965-02-09,1.0,0.0,,127.97136,obs,obs,linear_interpolation,obs
1965-02-10,0.5,0.5,,116.98392,obs,obs,linear_interpolation,obs
1965-02-11,1.0,0.5,,98.88696,obs,obs,linear_interpolation,obs
1965-02-12,0.5,0.5,,60.10776,obs,obs,linear_interpolation,obs
1965-02-13,0.5,0.0,,56.87616,obs,obs,linear_interpolation,obs
1965-02-14,0.0,0.0,,55.58352,obs,obs,linear_interpolation,obs
1965-02-15,0.5,0.0,,56.22984,obs,obs,linear_interpolation,obs
1965-02-16,0.5,0.0,,56.22984,obs,obs,linear_interpolation,obs
1965-02-17,0.5,0.0,,56.22984,obs,obs,linear_interpolation,obs
1965-02-18,0.5,0.0,,56.22984,obs,obs,linear_interpolation,obs
1965-02-19,0.0,0.0,,56.22984,obs,obs,linear_interpolation,obs
1965-02-20,0.0,0.0,,55.58352,obs,obs,linear_interpolation,obs
1965-02-21,0.5,0.0,,56.22984,obs,obs,linear_interpolation,obs
1965-02-22,0.5,0.0,,56.22984,obs,obs,linear_interpolation,obs
1965-02-23,0.0,0.0,,55.58352,obs,obs,linear_interpolation,obs
1965-02-24,0.5,0.0,,55.58352,obs,obs,linear_interpolation,obs
1965-02-25,0.5,0.0,,56.87616,obs,obs,linear_interpolation,obs
1965-02-26,0.5,0.0,,56.87616,obs,obs,linear_interpolation,obs
1965-02-27,0.5,0.0,,56.22984,obs,obs,linear_interpolation,obs
1965-02-28,1.0,0.5,,57.52248,obs,obs,linear_interpolation,obs
1965-03-01,2.0,0.5,,56.87616,obs,obs,linear_interpolation,obs
1965-03-02,3.5,1.0,,56.87616,obs,obs,linear_interpolation,obs
1965-03-03,3.5,1.0,,54.9372,obs,obs,linear_interpolation,obs
1965-03-04,4.0,1.0,,54.9372,obs,obs,linear_interpolation,obs
1965-03-05,1.5,1.0,,54.9372,obs,obs,linear_interpolation,obs
1965-03-06,2.0,1.5,,56.22984,obs,obs,linear_interpolation,obs
1965-03-07,1.5,1.5,,55.58352,obs,obs,linear_interpolation,obs
1965-03-08,3.0,1.5,,55.58352,obs,obs,linear_interpolation,obs
1965-03-09,2.0,2.0,,55.58352,obs,obs,linear_interpolation,obs
1965-03-10,2.0,1.5,,55.58352,obs,obs,linear_interpolation,obs
1965-03-11,2.0,0.5,,54.9372,obs,obs,linear_interpolation,obs
1965-03-12,3.5,0.5,,54.29088,obs,obs,linear_interpolation,obs
1965-03-13,3.5,1.0,,54.29088,obs,obs,linear_interpolation,obs
1965-03-14,3.5,1.5,,54.29088,obs,obs,linear_interpolation,obs
1965-03-15,3.0,1.5,,54.29088,obs,obs,linear_interpolation,obs
1965-03-16,3.5,2.0,,53.64456,obs,obs,linear_interpolation,obs
1965-03-17,3.5,2.0,,53.64456,obs,obs,linear_interpolation,obs
1965-03-18,3.0,1.5,,55.58352,obs,obs,linear_interpolation,obs
1965-03-19,4.5,2.0,,54.9372,obs,obs,linear_interpolation,obs
1965-03-20,2.0,1.5,,53.64456,obs,obs,linear_interpolation,obs
1965-03-21,3.0,1.0,,52.99824,obs,obs,linear_interpolation,obs
1965-03-22,3.0,1.0,,52.99824,obs,obs,linear_interpolation,obs
1965-03-23,2.0,2.0,,52.99824,obs,obs,linear_interpolation,obs
1965-03-24,4.0,2.0,,58.81512,obs,obs,linear_interpolation,obs
1965-03-25,4.5,2.0,,62.69304,obs,obs,linear_interpolation,obs
1965-03-26,3.0,2.0,,60.75408,obs,obs,linear_interpolation,obs
1965-03-27,3.5,2.0,,60.10776,obs,obs,linear_interpolation,obs
1965-03-28,5.5,2.0,,60.10776,obs,obs,linear_interpolation,obs
1965-03-29,3.0,1.5,,60.10776,obs,obs,linear_interpolation,obs
1965-03-30,3.0,1.5,,58.81512,obs,obs,linear_interpolation,obs
1965-03-31,4.5,1.0,,56.87616,obs,obs,linear_interpolation,obs
1965-04-01,6.0,1.5,,36.19392,obs,obs,linear_interpolation,obs
1965-04-02,6.0,2.0,,34.25496,obs,obs,linear_interpolation,obs
1965-04-03,6.5,1.5,,33.60864,obs,obs,linear_interpolation,obs
1965-04-04,7.0,1.0,,33.60864,obs,obs,linear_interpolation,obs
1965-04-05,8.0,1.0,,32.96232,obs,obs,linear_interpolation,obs
1965-04-06,8.0,1.5,,33.60864,obs,obs,linear_interpolation,obs
1965-04-07,4.0,3.0,,35.5476,obs,obs,linear_interpolation,obs
1965-04-08,4.5,3.0,,34.90128,obs,obs,linear_interpolation,obs
1965-04-09,4.5,3.0,,35.5476,obs,obs,linear_interpolation,obs
1965-04-10,8.0,2.0,,35.5476,obs,obs,linear_interpolation,obs
1965-04-11,6.0,2.0,,36.19392,obs,obs,linear_interpolation,obs
1965-04-12,5.5,3.5,,36.84024,obs,obs,linear_interpolation,obs
1965-04-13,3.5,3.0,,36.84024,obs,obs,linear_interpolation,obs
1965-04-14,8.0,2.0,,35.5476,obs,obs,linear_interpolation,obs
1965-04-15,3.5,2.0,,36.19392,obs,obs,linear_interpolation,obs
1965-04-16,3.5,3.0,,38.13288,obs,obs,linear_interpolation,obs
1965-04-17,5.0,2.0,,37.48656,obs,obs,linear_interpolation,obs
1965-04-18,3.0,0.0,,39.42552,obs,obs,linear_interpolation,obs
1965-04-19,5.5,0.5,,40.07184,obs,obs,linear_interpolation,obs
1965-04-20,7.0,1.0,,38.7792,obs,obs,linear_interpolation,obs
1965-04-21,6.5,1.5,,25.20648,obs,obs,linear_interpolation,obs
1965-04-22,7.0,3.5,,27.79176,obs,obs,linear_interpolation,obs
1965-04-23,3.5,1.5,,24.56016,obs,obs,linear_interpolation,obs
1965-04-24,8.5,1.0,,23.91384,obs,obs,linear_interpolation,obs
1965-04-25,7.0,1.5,,23.91384,obs,obs,linear_interpolation,obs
1965-04-26,2.0,2.0,,25.852800000000002,obs,obs,linear_interpolation,obs
1965-04-27,2.0,2.0,,24.56016,obs,obs,linear_interpolation,obs
1965-04-28,7.0,2.0,,24.56016,obs,obs,linear_interpolation,obs
1965-04-29,8.0,1.0,,24.56016,obs,obs,linear_interpolation,obs
1965-04-30,8.5,1.0,,23.91384,obs,obs,linear_interpolation,obs
1965-05-01,9.0,1.0,,24.56016,obs,obs,linear_interpolation,obs
1965-05-02,10.0,2.0,,24.56016,obs,obs,linear_interpolation,obs
1965-05-03,10.0,1.5,,23.91384,obs,obs,linear_interpolation,obs
1965-05-04,9.5,1.5,,24.56016,obs,obs,linear_interpolation,obs
1965-05-05,10.5,2.0,,23.91384,obs,obs,linear_interpolation,obs
1965-05-06,10.5,1.0,,23.91384,obs,obs,linear_interpolation,obs
1965-05-07,4.5,2.0,,25.20648,obs,obs,linear_interpolation,obs
1965-05-08,7.0,2.5,,24.56016,obs,obs,linear_interpolation,obs
1965-05-09,12.0,4.5,,24.56016,obs,obs,linear_interpolation,obs
1965-05-10,11.0,4.5,,24.56016,obs,obs,linear_interpolation,obs
1965-05-11,12.0,5.0,,23.91384,obs,obs,linear_interpolation,obs
1965-05-12,14.0,4.0,,23.91384,obs,obs,linear_interpolation,obs
1965-05-13,12.0,4.5,,23.91384,obs,obs,linear_interpolation,obs
1965-05-14,13.5,3.5,,23.91384,obs,obs,linear_interpolation,obs
1965-05-15,15.0,4.5,,23.91384,obs,obs,linear_interpolation,obs
1965-05-16,13.5,5.0,,23.91384,obs,obs,linear_interpolation,obs
1965-05-17,10.0,7.0,,24.56016,obs,obs,linear_interpolation,obs
1965-05-18,11.5,6.5,,23.91384,obs,obs,linear_interpolation,obs
1965-05-19,13.5,6.5,,23.26752,obs,obs,linear_interpolation,obs
1965-05-20,15.0,6.5,,23.26752,obs,obs,linear_interpolation,obs
1965-05-21,16.0,6.5,,23.26752,obs,obs,linear_interpolation,obs
1965-05-22,12.5,8.5,,23.26752,obs,obs,linear_interpolation,obs
1965-05-23,12.5,9.0,,23.26752,obs,obs,linear_interpolation,obs
1965-05-24,17.0,6.5,,22.6212,obs,obs,linear_interpolation,obs
1965-05-25,15.5,8.5,,22.6212,obs,obs,linear_interpolation,obs
1965-05-26,17.5,9.5,,22.6212,obs,obs,linear_interpolation,obs
1965-05-27,15.5,10.0,,23.26752,obs,obs,linear_interpolation,obs
1965-05-28,18.5,9.5,,16.158,obs,obs,linear_interpolation,obs
1965-05-29,12.0,9.0,,16.158,obs,obs,linear_interpolation,obs
1965-05-30,12.0,7.0,,16.158,obs,obs,linear_interpolation,obs
1965-05-31,14.5,7.5,,15.51168,obs,obs,linear_interpolation,obs
1965-06-01,11.5,7.5,,21.97488,obs,obs,linear_interpolation,obs
1965-06-02,9.5,9.0,,32.316,obs,obs,linear_interpolation,obs
1965-06-03,16.0,8.5,,27.79176,obs,obs,linear_interpolation,obs
1965-06-04,17.0,7.0,,23.26752,obs,obs,linear_interpolation,obs
1965-06-05,17.5,8.5,,22.6212,obs,obs,linear_interpolation,obs
1965-06-06,19.0,8.5,,22.6212,obs,obs,linear_interpolation,obs
1965-06-07,19.5,10.0,,22.6212,obs,obs,linear_interpolation,obs
1965-06-08,15.5,10.0,,22.6212,obs,obs,linear_interpolation,obs
1965-06-09,17.5,10.5,,22.6212,obs,obs,linear_interpolation,obs
1965-06-10,16.5,9.5,,21.97488,obs,obs,linear_interpolation,obs
1965-06-11,17.0,8.5,,21.97488,obs,obs,linear_interpolation,obs
1965-06-12,18.5,9.0,,21.97488,obs,obs,linear_interpolation,obs
1965-06-13,10.0,7.5,,21.97488,obs,obs,linear_interpolation,obs
1965-06-14,10.0,7.0,,36.84024,obs,obs,linear_interpolation,obs
1965-06-15,11.0,7.0,,89.83848,obs,obs,linear_interpolation,obs
1965-06-16,13.5,7.0,,52.35192,obs,obs,linear_interpolation,obs
1965-06-17,9.0,7.0,,89.19216,obs,obs,linear_interpolation,obs
1965-06-18,10.0,7.5,,89.19216,obs,obs,linear_interpolation,obs
1965-06-19,11.0,7.5,,85.31424,obs,obs,linear_interpolation,obs
1965-06-20,13.5,7.5,,77.5584,obs,obs,linear_interpolation,obs
1965-06-21,14.0,8.5,,63.33936,obs,obs,linear_interpolation,obs
1965-06-22,13.5,8.5,,74.3268,obs,obs,linear_interpolation,obs
1965-06-23,13.5,8.5,,67.21728,obs,obs,linear_interpolation,obs
1965-06-24,14.0,9.5,,58.1688,obs,obs,linear_interpolation,obs
1965-06-25,12.5,7.5,,52.35192,obs,obs,linear_interpolation,obs
1965-06-26,14.5,7.5,,56.22984,obs,obs,linear_interpolation,obs
1965-06-27,14.5,7.5,,59.46144,obs,obs,linear_interpolation,obs
1965-06-28,14.5,8.5,,66.57096,obs,obs,linear_interpolation,obs
1965-06-29,15.0,9.5,,57.52248,obs,obs,linear_interpolation,obs
1965-06-30,12.0,9.0,,27.79176,obs,obs,linear_interpolation,obs
1965-07-01,12.0,9.0,,33.60864,obs,obs,linear_interpolation,obs
1965-07-02,17.5,8.5,,33.60864,obs,obs,linear_interpolation,obs
1965-07-03,15.5,10.0,,24.56016,obs,obs,linear_interpolation,obs
1965-07-04,15.5,9.0,,40.07184,obs,obs,linear_interpolation,obs
1965-07-05,11.5,9.5,,56.22984,obs,obs,linear_interpolation,obs
1965-07-06,16.0,10.0,,65.92464,obs,obs,linear_interpolation,obs
1965-07-07,12.5,9.0,,67.21728,obs,obs,linear_interpolation,obs
1965-07-08,16.0,11.5,,63.98568,obs,obs,linear_interpolation,obs
1965-07-09,16.0,10.5,,59.46144,obs,obs,linear_interpolation,obs
1965-07-10,15.0,11.5,,47.18136,obs,obs,linear_interpolation,obs
1965-07-11,14.5,10.0,,37.48656,obs,obs,linear_interpolation,obs
1965-07-12,19.0,9.5,,42.0108,obs,obs,linear_interpolation,obs
1965-07-13,20.5,10.0,,30.37704,obs,obs,linear_interpolation,obs
1965-07-14,19.5,11.0,,29.73072,obs,obs,linear_interpolation,obs
1965-07-15,18.5,12.0,,32.316,obs,obs,linear_interpolation,obs
1965-07-16,19.5,10.5,,32.316,obs,obs,linear_interpolation,obs
1965-07-17,19.0,11.5,,24.56016,obs,obs,linear_interpolation,obs
1965-07-18,16.0,12.5,,34.25496,obs,obs,linear_interpolation,obs
1965-07-19,18.5,12.5,,47.18136,obs,obs,linear_interpolation,obs
1965-07-20,18.5,11.0,,10.34112,obs,obs,linear_interpolation,obs
1965-07-21,17.5,11.0,,29.0844,obs,obs,linear_interpolation,obs
1965-07-22,16.5,12.0,,42.0108,obs,obs,linear_interpolation,obs
1965-07-23,20.5,14.0,,12.28008,obs,obs,linear_interpolation,obs
1965-07-24,20.0,12.5,,14.86536,obs,obs,linear_interpolation,obs
1965-07-25,24.0,15.0,,12.926400000000001,obs,obs,linear_interpolation,obs
1965-07-26,20.5,12.0,,23.91384,obs,obs,linear_interpolation,obs
1965-07-27,17.0,12.5,,38.7792,obs,obs,linear_interpolation,obs
1965-07-28,16.0,13.5,,36.19392,obs,obs,linear_interpolation,obs
1965-07-29,17.5,12.5,,26.49912,obs,obs,linear_interpolation,obs
1965-07-30,19.0,13.5,,52.99824,obs,obs,linear_interpolation,obs
1965-07-31,19.5,16.5,,177.738,obs,obs,linear_interpolation,obs
1965-08-01,18.5,17.0,,167.39688,obs,obs,linear_interpolation,obs
1965-08-02,18.5,17.0,,162.87264,obs,obs,linear_interpolation,obs
1965-08-03,18.5,17.5,,145.422,obs,obs,linear_interpolation,obs
1965-08-04,19.0,17.0,,137.01984,obs,obs,linear_interpolation,obs
1965-08-05,20.0,17.5,,167.39688,obs,obs,linear_interpolation,obs
1965-08-06,20.5,17.5,,177.738,obs,obs,linear_interpolation,obs
1965-08-07,22.0,18.5,,217.16352,obs,obs,linear_interpolation,obs
1965-08-08,20.0,19.0,,217.16352,obs,obs,linear_interpolation,obs
1965-08-09,21.5,19.0,,164.16528,obs,obs,linear_interpolation,obs
1965-08-10,21.0,19.0,,172.56744,obs,obs,linear_interpolation,obs
1965-08-11,22.5,19.0,,188.07912,obs,obs,linear_interpolation,obs
1965-08-12,21.5,19.0,,217.16352,obs,obs,linear_interpolation,obs
1965-08-13,21.0,19.0,,213.93192,obs,obs,linear_interpolation,obs
1965-08-14,22.0,19.0,,205.52976,obs,obs,linear_interpolation,obs
1965-08-15,22.0,19.0,,202.29816,obs,obs,linear_interpolation,obs
1965-08-16,24.5,19.0,,113.106,obs,obs,linear_interpolation,obs
1965-08-17,26.0,22.0,,65.27832,obs,obs,linear_interpolation,obs
1965-08-18,24.5,22.0,,44.59608,obs,obs,linear_interpolation,obs
1965-08-19,25.0,22.5,,35.5476,obs,obs,linear_interpolation,obs
1965-08-20,25.0,21.5,,33.60864,obs,obs,linear_interpolation,obs
1965-08-21,24.5,20.5,,32.316,obs,obs,linear_interpolation,obs
1965-08-22,21.5,20.0,,24.56016,obs,obs,linear_interpolation,obs
1965-08-23,24.5,19.0,,16.80432,obs,obs,linear_interpolation,obs
1965-08-24,24.5,19.0,,31.02336,obs,obs,linear_interpolation,obs
1965-08-25,24.5,18.5,,32.316,obs,obs,linear_interpolation,obs
1965-08-26,21.0,19.0,,52.99824,obs,obs,linear_interpolation,obs
1965-08-27,22.0,19.0,,42.0108,obs,obs,linear_interpolation,obs
1965-08-28,22.0,16.5,,28.43808,obs,obs,linear_interpolation,obs
1965-08-29,18.5,15.5,,32.316,obs,obs,linear_interpolation,obs
1965-08-30,19.0,15.0,,38.13288,obs,obs,linear_interpolation,obs
1965-08-31,16.0,14.0,,31.66968,obs,obs,linear_interpolation,obs
1965-09-01,16.0,15.0,,36.19392,obs,obs,linear_interpolation,obs
1965-09-02,19.0,15.0,,40.71816,obs,obs,linear_interpolation,obs
1965-09-03,20.5,15.5,,47.82768,obs,obs,linear_interpolation,obs
1965-09-04,19.5,15.5,,49.76664,obs,obs,linear_interpolation,obs
1965-09-05,19.5,15.5,,44.59608,obs,obs,linear_interpolation,obs
1965-09-06,22.5,17.0,,30.37704,obs,obs,linear_interpolation,obs
1965-09-07,24.5,19.5,,31.02336,obs,obs,linear_interpolation,obs
1965-09-08,20.0,17.5,,24.56016,obs,obs,linear_interpolation,obs
