date,flow_01425000,flow_01417000,inflow_delLordville,consumption_delLordville,flow_lordville,flow_delTrenton,flow_outletSchuylkill,cannonsville_storage,pepacton_storage,cannonsville_storage_pct,pepacton_storage_pct
1983-07-28,343.04007472085374,311.56831430345017,136.50334,0.17206950464194462,790.939659519662,2716.8555287465842,363.2508869314244,81378.28452744492,119103.4451532806,85.03478007047536,84.95252864000042
1983-07-29,346.93431965227256,324.75989067318267,126.28825000000002,0.17206950464194462,797.8103908208133,2549.3428255099225,343.11406456720914,80821.14645862476,118287.24079331629,84.45260862970194,84.37035719922703
1983-07-30,346.5972019993402,323.5743005766516,122.10709000000001,0.17206950464194462,792.1065230713498,2143.0107198686374,628.2371195639147,80303.20995693476,117528.46652438276,83.91140016398617,83.82914873351123
1983-07-31,347.9712859752826,321.4742454619799,119.17827000000001,0.17206950464194462,788.4517319326205,2239.133458382714,629.5595141592628,79781.95383748898,116764.82903278091,83.36672292318597,83.28447149271106
1983-08-01,320.42470133949473,298.715919647594,128.6849,0.17206950464194462,747.6534514824467,2400.575995743459,649.3680416638277,79304.43324540084,116065.26386025468,82.86774633793192,82.78549490745698
1983-08-02,270.0446523373219,241.41112422012782,180.86613,0.17206950464194462,692.1498370528078,2021.8970045425476,609.7845204868527,78925.4138653768,115510.00244876705,82.47169682902488,82.38944539854997
1983-08-03,309.2168751659015,275.0833042208932,190.14732,0.17206950464194462,774.2754298821527,2085.9478629551154,619.085197922754,78459.35335982012,114827.22624313436,81.9846952558204,81.90244382534547
1983-08-04,343.13319082145927,329.0199169524084,144.72366,0.17206950464194462,816.7046982692257,2044.7191144906699,629.3081683112388,77947.64557404925,114077.57701047945,81.44999537518208,81.36774394470717
1983-08-05,350.2234659112328,337.2034693514387,120.26305000000002,0.17206950464194462,807.5179157580295,1891.3586552940494,703.044821271718,77429.08705236306,113317.89148550133,80.90813694081824,80.82588551034333
1983-08-06,320.39686751972846,292.20420986145734,155.10432,0.17206950464194462,767.5333278765438,1966.1185513126482,642.5115060184379,76943.24421008803,112606.1342599323,80.40046416937098,80.31821273889608
1983-08-07,335.8959894189815,330.2003164077422,129.89291,0.17206950464194462,795.8171463220818,2402.3663202785215,635.0486105803278,76423.83778919422,111845.206567045,79.857719737925,79.77546830745007
1983-08-08,358.5316785666073,370.98099916212493,100.64192000000001,0.17206950464194462,829.9825282240903,2341.130797316788,548.3791210832575,75879.35355134758,111047.5400033449,79.2887706910633,79.20651926058837
